Book Code,Title,Category,Price,Pages
PC3949,Noon: 22nd Century,Science Fiction,5800.31,6437
PC3950,World's End,Historical novel,3991.32,2147
PS3951,An Instance of the Fingerpost,Mystery,7388.74,1976
TC3952,Escape Attempt,Science Fiction,2143.47,9443
PC3953,Hornblower in the West Indies,Historical fiction,9681.66,10077
MC3954,Sky Coyote,Science Fiction,5962.62,6020
MC3955,To Reign in Hell: The Exile of Khan Noonien Singh,Science Fiction,5581.67,11423
PS3956,Far Rainbow,Science Fiction,6315.51,4942
TC3957,Almost Transparent Blue,Novel,5256.61,2144
PS3958,Mendoza in Hollywood,Science Fiction,9715.24,838
BU3959,The Gates of Morning,Romance novel,8511.03,3579
BU3960,The Mount,Science fantasy,7274.03,5647
MC3961,The Citadel of Chaos,Gamebook,9452.84,1307
PS3962,Starship Traveller,Gamebook,4833.64,7740
BU3963,Deathtrap Dungeon,Gamebook,3111.78,2238
MC3964,Year of the Intern,Fiction,4778.11,2536
PC3965,The Graveyard Game,Science Fiction,5520.93,5722
PS3966,The Rose and the Yew Tree,Mystery,4590.20,9190
BU3967,Strider,Children's literature,9047.42,5720
BU3968,Scandal At High Chimneys,Mystery,8934.30,10455
PS3969,How to Eat Fried Worms,Children's literature,5673.87,8924
TC3970,The Life of the World to Come,Science Fiction,8158.59,11258
BU3971,Bomber,War novel,5952.36,6329
PS3972,The Namesake,Fiction,5875.32,5876
BU3973,The Human Factor,Thriller,9826.03,4119
MC3974,Unfinished Portrait,Mystery,3242.50,1280
PS3975,Absent in the Spring,Mystery,1769.83,887
PS3976,Too Many Magicians,Alternate history,6015.91,5476
BU3977,Colonization: Second Contact,Alternate history,8637.07,6277
PC3978,"The Tale of Samuel Whiskers or, The Roly-Poly Pudding",Children's literature,402.60,10127
PS3979,Island of the Lizard King,Gamebook,8658.53,3167
PC3980,Abba Abba,Speculative fiction,5425.11,6414
MC3981,The Jagged Orbit,Science Fiction,5601.55,2808
BU3982,Lucky Child,Autobiography,4142.18,10895
PS3983,The Burden,Mystery,6760.95,4477
PS3984,Partners in Crime,Mystery,1689.00,5218
PS3985,Hell Island,Thriller,9474.31,8576
PS3986,The Ungoverned,Novella,2638.42,3181
TC3987,The White Bull,Satire,957.96,11628
PS3988,The Return,Science Fiction,2732.45,811
MC3989,Once a Runner,Novel,6623.72,5118
TC3990,Zahrah the Windseeker,Fantasy,4805.33,4254
TC3991,Doctor Thorne,Historical fiction,6934.83,1215
PS3992,The Sheep Look Up,Science Fiction,3279.05,10125
TC3993,After Worlds Collide,Science Fiction,3587.08,6260
PS3994,Hard to Be a God,Science Fiction,1155.13,5600
PC3995,Scorpia,Thriller,7153.63,4634
TC3996,Eagle Strike,Thriller,4169.76,6973
MC3997,The Constant Gardener,Thriller,1787.87,1052
TC3998,The Kid from Hell,Science Fiction,253.54,2919
PS3999,Dr. Heidenhoff's Process,Speculative fiction,7193.00,1162
BU4000,.hack//AI buster,Science Fiction,4780.23,2535
MC4001,.hack//Another Birth,Science Fiction,5084.57,5624
PC4002,.hack//Zero,Science Fiction,4979.08,11033
PS4003,The Wave,Young adult literature,6455.10,8518
MC4004,"Stiff Upper Lip, Jeeves",Comic novel,9187.14,9680
TC4005,Avalon,History,8406.57,9469
BU4006,A Certain Smile,Romance novel,6888.56,5167
TC4007,Lucky You,Mystery,5472.65,4593
PS4008,The Black Dwarf,Historical novel,1208.30,10469
MC4009,Ibid: A Life,Novel,5096.19,4526
PC4010,The Beast in the Jungle,Novella,2173.78,9361
BU4011,The Magic Pudding,Children's literature,4726.34,3801
PS4012,City of Night,Fiction,2842.20,1979
PS4013,The Real Eve,Anthropology,5167.32,2860
MC4014,Nightrunners of Bengal,Historical fiction,4266.00,623
PS4015,Americana,Speculative fiction,1762.06,8477
PS4016,The Last Samurai,Novel,7121.91,706
PS4017,The White Dragon,Science Fiction,8445.96,3612
TC4018,Trinity's Child,Alternate history,2972.81,11135
BU4019,Zorro,Speculative fiction,8422.76,4199
PS4020,Killing Aurora,Children's literature,9514.20,11008
PS4021,Beach Music,Children's literature,5022.65,9945
PS4022,Manifold: Time,Science Fiction,580.15,1501
MC4023,The Hours,Parallel novel,4405.40,7087
TC4024,The Hero and the Crown,Speculative fiction,4249.09,5567
BU4025,Black Rain,War novel,4124.57,4153
BU4026,Romola,Historical fiction,8854.49,3323
BU4027,The Abbot,Historical novel,2322.69,888
TC4028,The Europeans,Novel,4752.08,3201
PC4029,Devil in a Blue Dress,Mystery,2126.99,9277
TC4030,The Liar,Roman A clef,6418.18,11706
PS4031,Emily of New Moon,Children's literature,7380.92,4445
PC4032,Women,Fiction,7499.12,2240
PS4033,The Man Without Qualities,Novel,2072.23,10946
PS4034,Space Mowgli,Science Fiction,6179.04,3109
BU4035,The Man That Corrupted Hadleyburg,Fiction,4502.07,6921
TC4036,Resident Evil: Caliban Cove,Speculative fiction,310.43,280
PS4037,Resident Evil: Underworld,Speculative fiction,7974.31,8185
PC4038,Ironside: A Modern Faery's Tale,Fantasy,9166.85,9448
PC4039,Bringing Down the House: The Inside Story of Six MIT Students Who Took Vegas for Millions,Biography,789.04,8348
MC4040,The Education of Robert Nifkin,Young adult literature,9707.48,4848
TC4041,Yobgorgle: Mystery Monster of Lake Ontario,Young adult literature,7989.64,4983
PS4042,Shalimar the Clown,Fiction,5854.96,10699
PC4043,An Apology for the Life of Mrs. Shamela Andrews,Parody,7039.23,5363
TC4044,My Sister's Keeper,Novel,3363.68,2865
PS4045,The Bacta War,Science Fiction,8861.63,2427
PS4046,The Rise and Fall of the Great Powers,Economics,6126.46,10403
PS4047,Sunset Song,Fiction,4079.75,2327
PC4048,The Adventures of Roderick Random,Fiction,1668.90,4964
MC4049,True History,Science Fiction,8416.67,3553
TC4050,The Field of Swords,Alternate history,9004.33,5767
PS4051,Neanderthal,Techno-thriller,6313.35,4457
PC4052,Wilt,Comedy,1026.67,7246
PC4053,The Italian,Historical fiction,9391.58,3698
MC4054,"Rabbit, Run",Children's literature,7605.22,6357
PC4055,Headlong,Romantic comedy,4978.14,9636
BU4056,The End,Children's literature,1967.33,5878
PS4057,Casino Royale,Spy fiction,3321.63,4620
TC4058,Annie John,Fiction,5577.08,10650
BU4059,Housekeeping,Fiction,8075.67,7447
PS4060,A World Out of Time,Science Fiction,6817.90,2779
TC4061,The Story of B,Novel,1360.78,5677
BU4062,All Tomorrow's Parties,Cyberpunk,3289.24,7558
MC4063,Sunrunner's Fire,Speculative fiction,2289.58,1860
PC4064,The Star Scroll,Science Fiction,4586.80,11781
PS4065,Hello America,Science Fiction,3733.39,3351
MC4066,The Three Hostages,Thriller,9710.42,3046
MC4067,Strip Tease,Mystery,6939.46,3292
BU4068,Austerlitz,Historical novel,9849.57,6951
PC4069,The Glove of Darth Vader,Science Fiction,5949.12,2672
MC4070,The Super Barbarians,Science Fiction,6764.43,9128
PS4071,To Conquer Chaos,Science Fiction,2825.11,4696
TC4072,Carrie's War,Children's literature,4427.36,10450
BU4073,Illywhacker,Speculative fiction,2624.42,7288
PS4074,The Cowardly Lion of Oz,Speculative fiction,1921.38,8528
PS4075,The Descent of Anansi,Science Fiction,9222.04,3214
PC4076,Grampa in Oz,Speculative fiction,8721.04,278
TC4077,The Lost King of Oz,Science Fiction,3537.45,5150
TC4078,The Hungry Tiger of Oz,Speculative fiction,4601.53,3620
BU4079,Jack Pumpkinhead of Oz,Speculative fiction,2390.91,9183
MC4080,Handy Mandy in Oz,Speculative fiction,2346.76,11088
BU4081,Ozoplaning with the Wizard of Oz,Fantasy,9320.91,4403
MC4082,Merry-Go-Round in Oz,Children's literature,9131.60,9025
BU4083,The Hidden Valley of Oz,Fantasy,5321.12,8111
MC4084,The Magical Mimics in Oz,Speculative fiction,9296.03,1962
PS4085,The Shaggy Man of Oz,Fantasy,505.88,6180
TC4086,Lotte in Weimar: The Beloved Returns,Novel,2832.19,4674
PS4087,Ark Angel,Thriller,7023.94,7247
BU4088,The Killing Zone,Spy fiction,9058.96,8865
MC4089,When the Wind Blows,Fiction,8927.32,10713
PS4090,"I, Lucifer",Mystery,5603.32,5956
MC4091,The Magic Toyshop,Speculative fiction,3279.02,8425
PS4092,Solar Lottery,Science Fiction,8791.77,6971
PC4093,The Lost Girl,Novel,4917.38,4368
PS4094,Little Fuzzy,Science Fiction,4635.40,2033
TC4095,Slipback,Speculative fiction,3926.01,8113
BU4096,The Forbidden Territory,Thriller,5394.72,2331
PC4097,Heir of Sea and Fire,Science Fiction,7938.49,9601
PS4098,More Than Human,Science Fiction,1166.74,7278
MC4099,Birds of Prey,Alternate history,3335.13,10033
PC4100,The Club Dumas,Crime Fiction,6760.62,8864
PS4101,The Ticket That Exploded,Speculative fiction,3662.42,2755
MC4102,Life Expectancy,Suspense,3396.00,4864
BU4103,The Mummy,Speculative fiction,9213.65,1139
BU4104,The Gift of Stones,Speculative fiction,5824.51,1251
TC4105,Poor White,Novel,2159.13,10202
PC4106,The Red Pony,Novella,6728.12,7451
MC4107,Ladysmith,Historical novel,2257.53,1478
BU4108,The Demon in the Freezer: A True Story,Non-fiction,9878.47,1713
PS4109,The Last King of Scotland,Fiction,2055.72,8429
BU4110,The Rising Force,Science Fiction,7654.46,5297
TC4111,The Dark Rival,Science Fiction,8381.96,1814
PS4112,The Hidden Past,Science Fiction,2296.20,2684
TC4113,The Wars,Fiction,9450.60,9216
PS4114,Message in a Bottle,Fiction,2137.79,1549
TC4115,One Flew Over the Cuckoo's Nest,Children's literature,8658.43,10489
PC4116,Cause for Alarm,Mystery,6738.32,4321
BU4117,The Trigger,Science Fiction,9962.83,8192
PS4118,The Mark of the Crown,Science Fiction,3551.18,8134
PC4119,The Defenders of the Dead,Science Fiction,424.75,8302
TC4120,The Uncertain Path,Science Fiction,7961.76,5774
MC4121,The Captive Temple,Science Fiction,3528.37,4123
TC4122,The Day of Reckoning,Science Fiction,8575.02,11499
PS4123,The Fight for Truth,Science Fiction,6396.63,10201
MC4124,The Shattered Peace,Science Fiction,4799.98,11410
TC4125,The Deadly Hunter,Science Fiction,4991.82,6450
PS4126,The Evil Experiment,Science Fiction,6787.93,10838
PS4127,Paddle-to-the-Sea,Children's literature,5928.68,9681
PS4128,The Dangerous Rescue,Science Fiction,500.11,2968
PC4129,The Death of Hope,Science Fiction,4693.68,2730
BU4130,The Call to Vengeance,Science Fiction,2561.38,9855
MC4131,The Only Witness,Science Fiction,4889.27,8345
PC4132,The Threat Within,Science Fiction,7673.13,8100
PS4133,The Prestige,Science Fiction,1798.64,10731
BU4134,The Odessa File,Thriller,9630.45,896
BU4135,The Prime Minister,Fiction,6114.79,9013
MC4136,Time's Arrow,Speculative fiction,9435.86,969
TC4137,Tablet of Destinies,Speculative fiction,4727.44,10226
BU4138,Flux,Science Fiction,8031.96,9534
PS4139,The Halloween Tree,Science Fiction,2474.15,3747
PC4140,Julie of the Wolves,Children's literature,5031.84,1328
BU4141,The Runaway in Oz,Fantasy,9122.12,1343
BU4142,"Pinball, 1973",Speculative fiction,4860.96,387
PC4143,The Pothunters,Children's literature,6732.12,875
BU4144,Descent into the Depths of the Earth,Role-playing game,6219.46,4395
PS4145,Against the Giants,Role-playing game,4166.87,1392
BU4146,Winston's War,Historical novel,3134.94,3840
BU4147,Castle Amber,Role-playing game,9066.06,10142
BU4148,Players,Speculative fiction,2642.13,5496
PC4149,A Stranger in the Mirror,Fiction,6768.94,11824
PC4150,The Abominable Man,Crime Fiction,3331.17,10052
PS4151,Blott on the Landscape,Comedy,8659.66,6981
PC4152,"Green Shadows, White Whale",Science Fiction,7536.04,3054
TC4153,A Prefect's Uncle,Comic novel,2238.48,6589
PC4154,The Sign of the Twisted Candles,Mystery,8282.17,10931
PS4155,Pennington's Seventeenth Summer,Children's literature,1968.93,1205
BU4156,Detective,Mystery,1495.34,8560
PS4157,Five Weeks in a Balloon,Science Fiction,8004.45,9194
BU4158,The Widow's Broom,Children's literature,3588.64,3768
TC4159,The Hungry Tide,Novel,6033.80,7928
PC4160,I Heard the Owl Call My Name,Children's literature,6633.57,1598
TC4161,Setting Free the Bears,Novel,3629.14,9394
PS4162,The Shattered Chain,Science Fiction,3106.75,617
PS4163,To Have and to Hold,Fiction,9349.81,8805
MC4164,The Historian,Horror,2471.42,7695
PC4165,The Shadow of the Torturer,Science Fiction,5673.82,2836
TC4166,The Claw of the Conciliator,Science Fiction,6149.69,8077
PS4167,When Knighthood Was in Flower,Autobiography,6525.68,2049
PC4168,The Short-Timers,Autobiographical novel,2933.70,791
MC4169,Maestro,Bildungsroman,8156.45,5433
TC4170,Metaphysics,Metaphysics,4228.37,10065
PS4171,Heritage,Science Fiction,6255.20,8596
TC4172,"The Fourth ""R""",Science Fiction,3494.15,1524
BU4173,Rum Punch,Mystery,3911.24,9315
TC4174,The Crystal Cave,Historical fiction,8258.38,7904
PC4175,Colony,Science Fiction,8428.20,4494
PS4176,Eleven Minutes,Fiction,3685.15,6371
PS4177,By the River Piedra I Sat Down and Wept,Fiction,9904.00,276
MC4178,The Incredible Tide,Science Fiction,1560.64,9252
TC4179,The Shadow,Fairy tale,4755.20,7712
PS4180,Heat and Dust,Children's literature,1790.21,5936
PS4181,Storm Warning,Science Fiction,8908.85,8692
PS4182,Jarka Ruus,Science Fiction,8051.45,7886
BU4183,Tanequil,Speculative fiction,8402.35,8713
TC4184,Straken,Science Fiction,8656.79,1630
MC4185,The Purple Cloud,Science Fiction,3945.21,7645
PC4186,The Battle of Life,Speculative fiction,7234.70,754
MC4187,Rebecca of Sunnybrook Farm,Children's literature,2980.17,2766
BU4188,Mr. Popper's Penguins,Children's literature,8761.31,4402
PS4189,The Time of the Ghost,Ghost story,6410.21,312
TC4190,A Tale of Time City,Science Fiction,5312.63,11818
PS4191,"Bud, Not Buddy",Children's literature,6453.43,394
PS4192,"Carry On, Mr. Bowditch",Biographical novel,821.58,9585
PC4193,No Longer at Ease,Fiction,5832.77,6628
BU4194,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,Children's literature,9123.84,5751
TC4195,The Merchant of Death,Speculative fiction,2948.48,11493
PS4196,Jacob Have I Loved,Children's literature,6827.25,5022
BU4197,The Coming of the Quantum Cats,Science Fiction,7603.07,5669
MC4198,The Golden Globe,Science Fiction,1846.49,7616
PC4199,A Kiss Before Dying,Mystery,7988.46,6664
PS4200,Rogue Squadron,Science Fiction,8165.59,10743
BU4201,Beetle in the Anthill,Science Fiction,801.19,3614
PC4202,A Case of Need,Thriller,1763.38,6547
BU4203,The Dark Frigate,Historical fiction,1430.12,9689
PS4204,"Hitty, Her First Hundred Years",Children's literature,4274.77,5238
MC4205,Wedge's Gamble,Science Fiction,8428.10,10446
TC4206,Wraith Squadron,Science Fiction,389.76,2767
PS4207,I'm Not Who You Think I Am,Young adult literature,428.31,9610
PS4208,Waterless Mountain,Children's literature,2906.87,7069
PS4209,The Krytos Trap,Science Fiction,1270.23,1029
PC4210,Northwest Passage,Historical fiction,3270.09,9301
PC4211,Prison Memoirs of an Anarchist,Autobiography,1164.41,4435
BU4212,The Rainmaker,Mystery,8588.30,1089
MC4213,A Maze of Death,Science Fiction,2375.91,8261
PS4214,The Parrot's Theorem,Novel,6292.00,6698
BU4215,Gladiator,Science Fiction,1532.66,1901
PS4216,A Dead Man in Deptford,Speculative fiction,9166.42,11494
PC4217,Men of Iron,Historical fiction,6688.39,5916
TC4218,Waiting for the Barbarians,Speculative fiction,5688.76,6680
PC4219,The Door in the Wall,Children's literature,598.44,7867
PC4220,Isard's Revenge,Science Fiction,5599.29,11415
BU4221,Iron Fist,Science Fiction,7871.74,4718
PC4222,Solo Command,Science Fiction,3397.72,9250
MC4223,Palace of the White Skunks,Fiction,3568.53,1185
PS4224,Arctic Adventure,Children's literature,9426.55,5200
BU4225,The Hallowed Hunt,Science Fiction,8271.99,9029
TC4226,Waiting for the Mahatma,Novel,4867.95,11609
TC4227,In the Lake of the Woods,Mystery,9558.80,6127
BU4228,The Westing Game,Mystery,1514.12,1068
PS4229,Shadow of a Bull,Children's literature,5968.66,1541
MC4230,The Witch of Blackbird Pond,Speculative fiction,4768.17,2566
TC4231,Secret of the Andes,Children's literature,4811.79,6053
PS4232,Slavers,Role-playing game,1621.82,7588
PS4233,Mr. Palomar,Speculative fiction,4647.21,360
PS4234,Coin Locker Babies,Speculative fiction,9607.35,1540
PS4235,The Sundial,Speculative fiction,798.13,8857
BU4236,For Love of Audrey Rose,Science Fiction,4958.06,1909
MC4237,The March,Historical fiction,8864.29,4090
PC4238,The Boggart,Children's literature,1108.56,607
TC4239,The Light in the Forest,History,2488.77,1025
PC4240,The Praxis,Science Fiction,2650.85,7016
PS4241,Adam Loveday,Romance novel,1100.36,10472
PS4242,Ape and Essence,Speculative fiction,8957.30,5147
BU4243,The Loveday Fortunes,Romance novel,7386.95,11997
PS4244,The Loveday Trials,Romance novel,6482.47,3483
PS4245,Marjorie Morningstar,Fiction,5885.17,4312
PS4246,The Home and the World,Autobiographical novel,659.61,10312
MC4247,The Deadly Curse of Toko-rey,Young adult literature,8219.19,2119
PC4248,Such a Long Journey,Historical fiction,3656.23,261
PS4249,The Sky is Falling,Crime Fiction,7985.95,378
TC4250,Bloodline,Thriller,9558.05,10368
PS4251,If Tomorrow Comes,Thriller,6853.40,7007
PS4252,The Best Laid Plans,Fiction,6225.82,1357
MC4253,"Morning, Noon and Night",Crime Fiction,1044.12,11834
PS4254,Master of the Game,Thriller,5223.63,5830
PC4255,Passage,Science Fiction,3293.30,3732
PC4256,The Body Artist,Speculative fiction,3567.23,5479
PS4257,The Tree Bride,History,6826.71,9758
TC4258,Wife,Fiction,5687.41,7235
TC4259,The Loveday Scandals,Romance novel,9077.24,6250
TC4260,The Tiger's Daughter,Novel,7185.38,11942
BU4261,The Loveday Honour,Romance novel,7756.23,8019
PS4262,Ghost Warrior,Western,1042.28,5341
PS4263,Tithe : A Modern Faerie Tale,Fantasy,6930.26,4282
PC4264,The Hollow Hills,Historical fiction,1111.23,1608
BU4265,Manifold: Space,Science Fiction,5121.60,675
BU4266,The Best Awful There Is,Autobiographical novel,8585.67,9359
BU4267,"Fearless, A Novel of Sarah Bowman",Western,1416.07,2195
PC4268,Walk in My Soul,Western,7748.96,2025
TC4269,Light a Distant Fire,Historical novel,6883.23,9056
PS4270,Incest: From a Journal of Love,Memoir,6384.39,710
PC4271,The Loveday Pride,Romance novel,8956.43,3237
PS4272,Unnatural Causes,Crime Fiction,2702.41,5036
PS4273,A Winter Haunting,Speculative fiction,8836.73,5172
MC4274,Smoky the Cow Horse,Children's literature,6466.40,8177
PC4275,Dobry,Children's literature,6118.91,10340
TC4276,The Devil's Alternative,Thriller,6735.58,3003
TC4277,Harvest Home,Horror,4469.58,10474
BU4278,The Russia House,Spy fiction,9933.90,4610
TC4279,Appointment with Venus,War novel,9293.14,4912
TC4280,The Fourth K,Fiction,8237.78,663
BU4281,Hyperspace,Popular science,1181.61,901
PC4282,The Brothers Lionheart,Children's literature,6354.76,10422
PC4283,Prizes,Fiction,7248.07,3384
PC4284,Gil Blas,Picaresque novel,664.64,11169
BU4285,The Beauty Myth,Sociology,752.36,1001
PC4286,The Silent Boy,Historical fiction,2807.21,11849
TC4287,Alongside Night,Science Fiction,7123.76,1281
PS4288,The Coffin Dancer,Crime Fiction,9358.15,7808
PC4289,The Machine Gunners,Children's literature,5775.92,5449
PS4290,Folk og røvere i Kardemomme by,Children's literature,8886.68,2086
PC4291,Regency Buck,Crime Fiction,8812.94,5839
MC4292,Friday's Child,Regency romance,4615.81,10858
BU4293,The Gem and the Staff,Role-playing game,8402.99,3411
PC4294,Star Wars Republic Commando: Hard Contact,Science Fiction,2882.22,4790
BU4295,The Cestus Deception,Science Fiction,5061.10,3498
PS4296,Memories of Midnight,Mystery,6980.24,8527
PS4297,The Quiet Game,Science Fiction,9480.49,4655
BU4298,The Traveler,Science Fiction,1494.93,6630
PS4299,Behold the Man,Science Fiction,4271.61,4543
BU4300,The Speed of Dark,Science Fiction,5058.47,4389
PS4301,The Never War,Children's literature,5170.08,5563
TC4302,Infernal Devices,Science Fiction,3219.83,7017
PS4303,Weapons of Choice,Alternate history,5389.15,3591
MC4304,Lord Loss,Children's literature,3909.62,1988
MC4305,An Equal Music: A Novel,Fiction,6476.58,1629
